image,qual_mos,dist_prob
VizWiz_train_00012890,0.298888888888889,"[0.75, 0.25, 0.5833333333333334, 0.08333333333333333, 0.08333333333333333, 0.0, 0.027777777777777776]"
VizWiz_train_00011491,0.416111111111111,"[0.4722222222222222, 0.2222222222222222, 0.4166666666666667, 0.3333333333333333, 0.05555555555555555, 0.08333333333333333, 0.0]"
VizWiz_train_00012135,0.463636363636364,"[0.15151515151515152, 0.18181818181818182, 0.48484848484848486, 0.2727272727272727, 0.15151515151515152, 0.15151515151515152, 0.030303030303030304]"
VizWiz_train_00011640,0.374827586206897,"[0.1724137931034483, 0.034482758620689655, 0.9310344827586207, 0.06896551724137931, 0.1724137931034483, 0.034482758620689655, 0.0]"
VizWiz_train_00012837,0.480645161290323,"[0.6129032258064516, 0.0967741935483871, 0.3870967741935484, 0.3548387096774194, 0.0967741935483871, 0.06451612903225806, 0.03225806451612903]"
VizWiz_train_00012156,0.157777777777778,"[0.8518518518518519, 0.4074074074074074, 0.037037037037037035, 0.18518518518518517, 0.5925925925925926, 0.0, 0.0]"
VizWiz_train_00011344,0.496315789473684,"[0.4473684210526316, 0.07894736842105263, 0.18421052631578946, 0.42105263157894735, 0.15789473684210525, 0.07894736842105263, 0.0]"
VizWiz_train_00011361,0.325588235294118,"[0.5294117647058824, 0.35294117647058826, 0.14705882352941177, 0.0, 0.4411764705882353, 0.0, 0.0]"
VizWiz_train_00011644,0.817333333333333,"[0.03333333333333333, 0.06666666666666667, 0.13333333333333333, 0.03333333333333333, 0.03333333333333333, 0.8333333333333334, 0.0]"
VizWiz_train_00012845,0.663548387096774,"[0.1935483870967742, 0.03225806451612903, 0.3548387096774194, 0.03225806451612903, 0.03225806451612903, 0.4838709677419355, 0.0]"
VizWiz_train_00011520,0.700294117647059,"[0.14705882352941177, 0.08823529411764706, 0.29411764705882354, 0.0, 0.058823529411764705, 0.47058823529411764, 0.0]"
VizWiz_train_00012860,0.776774193548387,"[0.0967741935483871, 0.06451612903225806, 0.16129032258064516, 0.0, 0.12903225806451613, 0.7419354838709677, 0.0]"
VizWiz_train_00012219,0.316451612903226,"[0.7419354838709677, 0.25806451612903225, 0.16129032258064516, 0.03225806451612903, 0.1935483870967742, 0.0, 0.0]"
VizWiz_train_00011809,0.639117647058824,"[0.14705882352941177, 0.17647058823529413, 0.47058823529411764, 0.029411764705882353, 0.029411764705882353, 0.2647058823529412, 0.0]"
VizWiz_train_00012979,0.4659375,"[0.53125, 0.09375, 0.4375, 0.21875, 0.09375, 0.03125, 0.0]"
VizWiz_train_00011860,0.771111111111111,"[0.1111111111111111, 0.05555555555555555, 0.19444444444444445, 0.027777777777777776, 0.0, 0.6666666666666666, 0.0]"
VizWiz_train_00011876,0.811351351351351,"[0.05405405405405406, 0.0, 0.10810810810810811, 0.02702702702702703, 0.10810810810810811, 0.7297297297297297, 0.0]"
VizWiz_train_00012435,0.1521875,"[0.90625, 0.1875, 0.03125, 0.0, 0.1875, 0.0, 0.0]"
VizWiz_train_00012973,0.279714285714286,"[0.7714285714285715, 0.17142857142857143, 0.02857142857142857, 0.05714285714285714, 0.2, 0.02857142857142857, 0.0]"
VizWiz_train_00012228,0.576451612903226,"[0.12903225806451613, 0.06451612903225806, 0.2903225806451613, 0.41935483870967744, 0.22580645161290322, 0.22580645161290322, 0.0]"
VizWiz_train_00012760,0.575833333333333,"[0.3055555555555556, 0.1388888888888889, 0.05555555555555555, 0.08333333333333333, 0.19444444444444445, 0.3611111111111111, 0.0]"
VizWiz_train_00012975,0.245588235294118,"[0.6764705882352942, 0.6764705882352942, 0.029411764705882353, 0.11764705882352941, 0.2647058823529412, 0.0, 0.0]"
VizWiz_train_00012841,0.494848484848485,"[0.45454545454545453, 0.18181818181818182, 0.2727272727272727, 0.12121212121212122, 0.09090909090909091, 0.15151515151515152, 0.0]"
VizWiz_train_00011801,0.242972972972973,"[0.5135135135135135, 0.08108108108108109, 0.16216216216216217, 0.2972972972972973, 0.40540540540540543, 0.02702702702702703, 0.0]"
VizWiz_train_00012246,0.721212121212121,"[0.030303030303030304, 0.06060606060606061, 0.09090909090909091, 0.15151515151515152, 0.12121212121212122, 0.6060606060606061, 0.0]"
VizWiz_train_00012326,0.40375,"[0.65625, 0.53125, 0.0, 0.03125, 0.125, 0.09375, 0.0]"
VizWiz_train_00012406,0.558709677419355,"[0.0, 0.0, 0.7741935483870968, 0.16129032258064516, 0.03225806451612903, 0.2903225806451613, 0.0]"
VizWiz_train_00011335,0.307567567567568,"[0.7297297297297297, 0.6216216216216216, 0.05405405405405406, 0.0, 0.16216216216216217, 0.0, 0.0]"
VizWiz_train_00011201,0.448,"[0.45714285714285713, 0.2571428571428571, 0.6, 0.17142857142857143, 0.0, 0.02857142857142857, 0.0]"
VizWiz_train_00012411,0.390588235294118,"[0.5294117647058824, 0.3235294117647059, 0.058823529411764705, 0.0, 0.08823529411764706, 0.11764705882352941, 0.0]"
VizWiz_train_00011988,0.676216216216216,"[0.21621621621621623, 0.13513513513513514, 0.32432432432432434, 0.02702702702702703, 0.10810810810810811, 0.3783783783783784, 0.02702702702702703]"
VizWiz_train_00011362,0.701142857142857,"[0.05714285714285714, 0.05714285714285714, 0.2857142857142857, 0.4, 0.02857142857142857, 0.2857142857142857, 0.0]"
VizWiz_train_00012667,0.558787878787879,"[0.36363636363636365, 0.15151515151515152, 0.3333333333333333, 0.24242424242424243, 0.21212121212121213, 0.06060606060606061, 0.030303030303030304]"
VizWiz_train_00012434,0.587741935483871,"[0.12903225806451613, 0.1935483870967742, 0.06451612903225806, 0.03225806451612903, 0.1935483870967742, 0.4838709677419355, 0.0]"
VizWiz_train_00011748,0.802941176470588,"[0.0, 0.029411764705882353, 0.35294117647058826, 0.14705882352941177, 0.029411764705882353, 0.5, 0.0]"
VizWiz_train_00012598,0.825757575757576,"[0.09090909090909091, 0.0, 0.3333333333333333, 0.06060606060606061, 0.06060606060606061, 0.6060606060606061, 0.030303030303030304]"
VizWiz_train_00011621,0.580277777777778,"[0.4166666666666667, 0.08333333333333333, 0.16666666666666666, 0.027777777777777776, 0.19444444444444445, 0.19444444444444445, 0.0]"
VizWiz_train_00011571,0.29235294117647,"[0.5, 0.20588235294117646, 0.5882352941176471, 0.17647058823529413, 0.08823529411764706, 0.058823529411764705, 0.029411764705882353]"
VizWiz_train_00011997,0.569714285714286,"[0.11428571428571428, 0.02857142857142857, 0.2, 0.2857142857142857, 0.2, 0.37142857142857144, 0.0]"
VizWiz_train_00011929,0.458571428571428,"[0.34285714285714286, 0.22857142857142856, 0.3142857142857143, 0.02857142857142857, 0.22857142857142856, 0.11428571428571428, 0.02857142857142857]"
VizWiz_train_00011260,0.414848484848485,"[0.5454545454545454, 0.5151515151515151, 0.24242424242424243, 0.0, 0.030303030303030304, 0.06060606060606061, 0.0]"
VizWiz_train_00012870,0.527272727272727,"[0.36363636363636365, 0.30303030303030304, 0.030303030303030304, 0.09090909090909091, 0.15151515151515152, 0.2727272727272727, 0.030303030303030304]"
VizWiz_train_00011147,0.653157894736842,"[0.15789473684210525, 0.07894736842105263, 0.13157894736842105, 0.07894736842105263, 0.18421052631578946, 0.47368421052631576, 0.0]"
VizWiz_train_00011410,0.221428571428571,"[0.22857142857142856, 0.05714285714285714, 0.8, 0.6, 0.08571428571428572, 0.0, 0.0]"
VizWiz_train_00011811,0.535,"[0.4117647058823529, 0.058823529411764705, 0.2647058823529412, 0.14705882352941177, 0.20588235294117646, 0.11764705882352941, 0.0]"
VizWiz_train_00011657,0.468181818181818,"[0.5151515151515151, 0.24242424242424243, 0.12121212121212122, 0.18181818181818182, 0.15151515151515152, 0.15151515151515152, 0.0]"
VizWiz_train_00012072,0.789714285714286,"[0.05714285714285714, 0.0, 0.3142857142857143, 0.0, 0.02857142857142857, 0.6285714285714286, 0.0]"
VizWiz_train_00012726,0.52969696969697,"[0.45454545454545453, 0.12121212121212122, 0.15151515151515152, 0.06060606060606061, 0.12121212121212122, 0.18181818181818182, 0.0]"
VizWiz_train_00012408,0.53625,"[0.21875, 0.0625, 0.71875, 0.5, 0.03125, 0.0, 0.0]"
VizWiz_train_00011140,0.3,"[0.7647058823529411, 0.23529411764705882, 0.17647058823529413, 0.058823529411764705, 0.20588235294117646, 0.0, 0.0]"
VizWiz_train_00011212,0.475294117647059,"[0.7941176470588235, 0.17647058823529413, 0.11764705882352941, 0.0, 0.029411764705882353, 0.058823529411764705, 0.0]"
VizWiz_train_00011142,0.636470588235294,"[0.14705882352941177, 0.029411764705882353, 0.23529411764705882, 0.2647058823529412, 0.058823529411764705, 0.4117647058823529, 0.0]"
VizWiz_train_00012099,0.509714285714286,"[0.6, 0.2, 0.08571428571428572, 0.02857142857142857, 0.34285714285714286, 0.02857142857142857, 0.0]"
VizWiz_train_00011449,0.459722222222222,"[0.5, 0.2222222222222222, 0.08333333333333333, 0.16666666666666666, 0.19444444444444445, 0.08333333333333333, 0.0]"
VizWiz_train_00011700,0.41,"[0.7647058823529411, 0.29411764705882354, 0.029411764705882353, 0.029411764705882353, 0.11764705882352941, 0.058823529411764705, 0.0]"
VizWiz_train_00011205,0.659677419354839,"[0.2903225806451613, 0.0967741935483871, 0.0967741935483871, 0.0967741935483871, 0.22580645161290322, 0.45161290322580644, 0.0]"
VizWiz_train_00012374,0.419411764705882,"[0.35294117647058826, 0.20588235294117646, 0.5882352941176471, 0.29411764705882354, 0.08823529411764706, 0.029411764705882353, 0.0]"
VizWiz_train_00011942,0.661212121212121,"[0.12121212121212122, 0.030303030303030304, 0.36363636363636365, 0.0, 0.06060606060606061, 0.48484848484848486, 0.0]"
VizWiz_train_00012736,0.659411764705882,"[0.17647058823529413, 0.029411764705882353, 0.35294117647058826, 0.11764705882352941, 0.08823529411764706, 0.29411764705882354, 0.0]"
VizWiz_train_00011659,0.708484848484849,"[0.09090909090909091, 0.0, 0.45454545454545453, 0.030303030303030304, 0.06060606060606061, 0.45454545454545453, 0.030303030303030304]"
VizWiz_train_00012912,0.651714285714286,"[0.42857142857142855, 0.14285714285714285, 0.17142857142857143, 0.0, 0.14285714285714285, 0.22857142857142856, 0.0]"
VizWiz_train_00012331,0.261935483870968,"[0.7741935483870968, 0.5161290322580645, 0.06451612903225806, 0.0, 0.03225806451612903, 0.0, 0.0]"
VizWiz_train_00011521,0.355294117647059,"[0.47058823529411764, 0.2647058823529412, 0.058823529411764705, 0.35294117647058826, 0.20588235294117646, 0.029411764705882353, 0.029411764705882353]"
VizWiz_train_00011987,0.526,"[0.17142857142857143, 0.05714285714285714, 0.6, 0.08571428571428572, 0.11428571428571428, 0.2, 0.0]"
VizWiz_train_00012699,0.611428571428571,"[0.22857142857142856, 0.02857142857142857, 0.3142857142857143, 0.0, 0.08571428571428572, 0.42857142857142855, 0.0]"
VizWiz_train_00012171,0.419459459459459,"[0.4864864864864865, 0.2702702702702703, 0.16216216216216217, 0.0, 0.3783783783783784, 0.08108108108108109, 0.0]"
VizWiz_train_00012827,0.524444444444444,"[0.5555555555555556, 0.1388888888888889, 0.2222222222222222, 0.08333333333333333, 0.19444444444444445, 0.16666666666666666, 0.0]"
VizWiz_train_00012700,0.286666666666667,"[0.30303030303030304, 0.15151515151515152, 0.9090909090909091, 0.30303030303030304, 0.09090909090909091, 0.0, 0.030303030303030304]"
VizWiz_train_00012334,0.631388888888889,"[0.1111111111111111, 0.1111111111111111, 0.5277777777777778, 0.027777777777777776, 0.0, 0.3055555555555556, 0.0]"
VizWiz_train_00011023,0.394666666666667,"[0.8333333333333334, 0.23333333333333334, 0.06666666666666667, 0.03333333333333333, 0.13333333333333333, 0.0, 0.0]"
VizWiz_train_00011133,0.196333333333333,"[0.7333333333333333, 0.2, 0.1, 0.26666666666666666, 0.2, 0.03333333333333333, 0.0]"
VizWiz_train_00012534,0.714705882352941,"[0.11764705882352941, 0.029411764705882353, 0.14705882352941177, 0.029411764705882353, 0.11764705882352941, 0.6470588235294118, 0.0]"
VizWiz_train_00011736,0.676176470588235,"[0.2647058823529412, 0.11764705882352941, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.47058823529411764, 0.0]"
VizWiz_train_00012210,0.647297297297297,"[0.2702702702702703, 0.02702702702702703, 0.1891891891891892, 0.0, 0.24324324324324326, 0.40540540540540543, 0.0]"
VizWiz_train_00011125,0.295294117647059,"[0.5294117647058824, 0.3235294117647059, 0.029411764705882353, 0.23529411764705882, 0.38235294117647056, 0.0, 0.0]"
VizWiz_train_00011575,0.312058823529412,"[0.7058823529411765, 0.35294117647058826, 0.058823529411764705, 0.08823529411764706, 0.2647058823529412, 0.029411764705882353, 0.08823529411764706]"
VizWiz_train_00012714,0.606060606060606,"[0.3333333333333333, 0.09090909090909091, 0.030303030303030304, 0.12121212121212122, 0.18181818181818182, 0.36363636363636365, 0.0]"
VizWiz_train_00012789,0.580571428571429,"[0.34285714285714286, 0.14285714285714285, 0.2571428571428571, 0.08571428571428572, 0.14285714285714285, 0.14285714285714285, 0.05714285714285714]"
VizWiz_train_00012878,0.482,"[0.05714285714285714, 0.17142857142857143, 0.6, 0.37142857142857144, 0.0, 0.11428571428571428, 0.0]"
VizWiz_train_00012889,0.485833333333333,"[0.4444444444444444, 0.2777777777777778, 0.2222222222222222, 0.2222222222222222, 0.08333333333333333, 0.05555555555555555, 0.027777777777777776]"
VizWiz_train_00011806,0.647297297297297,"[0.13513513513513514, 0.08108108108108109, 0.13513513513513514, 0.02702702702702703, 0.08108108108108109, 0.5945945945945946, 0.0]"
VizWiz_train_00012275,0.4759375,"[0.25, 0.125, 0.46875, 0.1875, 0.1875, 0.125, 0.03125]"
VizWiz_train_00011755,0.270909090909091,"[0.6363636363636364, 0.42424242424242425, 0.030303030303030304, 0.12121212121212122, 0.18181818181818182, 0.0, 0.0]"
VizWiz_train_00012807,0.727368421052632,"[0.05263157894736842, 0.0, 0.21052631578947367, 0.0, 0.05263157894736842, 0.7105263157894737, 0.0]"
VizWiz_train_00012924,0.483030303030303,"[0.42424242424242425, 0.18181818181818182, 0.45454545454545453, 0.06060606060606061, 0.09090909090909091, 0.15151515151515152, 0.0]"
VizWiz_train_00011824,0.681891891891892,"[0.08108108108108109, 0.02702702702702703, 0.21621621621621623, 0.16216216216216217, 0.10810810810810811, 0.4864864864864865, 0.0]"
VizWiz_train_00012642,0.494166666666667,"[0.3055555555555556, 0.05555555555555555, 0.1111111111111111, 0.5277777777777778, 0.1111111111111111, 0.1388888888888889, 0.0]"
VizWiz_train_00012565,0.595294117647059,"[0.20588235294117646, 0.08823529411764706, 0.11764705882352941, 0.23529411764705882, 0.17647058823529413, 0.3235294117647059, 0.0]"
VizWiz_train_00011114,0.730555555555556,"[0.05555555555555555, 0.0, 0.2777777777777778, 0.027777777777777776, 0.1111111111111111, 0.6388888888888888, 0.0]"
VizWiz_train_00011338,0.608333333333333,"[0.5333333333333333, 0.16666666666666666, 0.2, 0.0, 0.13333333333333333, 0.16666666666666666, 0.06666666666666667]"
VizWiz_train_00011624,0.60375,"[0.125, 0.09375, 0.125, 0.03125, 0.1875, 0.53125, 0.0]"
VizWiz_train_00012377,0.7728125,"[0.03125, 0.03125, 0.28125, 0.0625, 0.03125, 0.625, 0.0]"
VizWiz_train_00012718,0.718484848484848,"[0.21212121212121213, 0.030303030303030304, 0.15151515151515152, 0.06060606060606061, 0.030303030303030304, 0.6363636363636364, 0.0]"
VizWiz_train_00011865,0.222702702702703,"[0.16216216216216217, 0.16216216216216217, 0.0, 0.8378378378378378, 0.10810810810810811, 0.02702702702702703, 0.0]"
VizWiz_train_00011378,0.492222222222222,"[0.1111111111111111, 0.6666666666666666, 0.1388888888888889, 0.25, 0.0, 0.1111111111111111, 0.027777777777777776]"
VizWiz_train_00011251,0.326060606060606,"[0.48484848484848486, 0.5151515151515151, 0.15151515151515152, 0.15151515151515152, 0.15151515151515152, 0.030303030303030304, 0.030303030303030304]"
VizWiz_train_00011557,0.266875,"[0.78125, 0.28125, 0.15625, 0.4375, 0.125, 0.03125, 0.0]"
VizWiz_train_00012403,0.519428571428571,"[0.22857142857142856, 0.11428571428571428, 0.14285714285714285, 0.2571428571428571, 0.2, 0.3142857142857143, 0.0]"
VizWiz_train_00012569,0.632285714285714,"[0.2, 0.11428571428571428, 0.14285714285714285, 0.0, 0.2, 0.37142857142857144, 0.0]"
VizWiz_train_00012345,0.432121212121212,"[0.7272727272727273, 0.30303030303030304, 0.18181818181818182, 0.09090909090909091, 0.06060606060606061, 0.030303030303030304, 0.0]"
VizWiz_train_00011411,0.242647058823529,"[0.7352941176470589, 0.38235294117647056, 0.35294117647058826, 0.17647058823529413, 0.11764705882352941, 0.0, 0.029411764705882353]"
VizWiz_train_00011952,0.537428571428571,"[0.3142857142857143, 0.05714285714285714, 0.5142857142857142, 0.2571428571428571, 0.08571428571428572, 0.11428571428571428, 0.02857142857142857]"
VizWiz_train_00012804,0.493529411764706,"[0.4411764705882353, 0.20588235294117646, 0.058823529411764705, 0.3235294117647059, 0.11764705882352941, 0.08823529411764706, 0.0]"
VizWiz_train_00011776,0.318611111111111,"[0.6111111111111112, 0.6388888888888888, 0.08333333333333333, 0.05555555555555555, 0.027777777777777776, 0.0, 0.0]"
VizWiz_train_00012685,0.558709677419355,"[0.3225806451612903, 0.06451612903225806, 0.6451612903225806, 0.16129032258064516, 0.0, 0.1935483870967742, 0.0]"
VizWiz_train_00011950,0.465135135135135,"[0.3783783783783784, 0.2972972972972973, 0.08108108108108109, 0.16216216216216217, 0.1891891891891892, 0.10810810810810811, 0.0]"
VizWiz_train_00012787,0.568333333333333,"[0.19444444444444445, 0.08333333333333333, 0.1111111111111111, 0.0, 0.3611111111111111, 0.3611111111111111, 0.0]"
VizWiz_train_00011724,0.3425,"[0.90625, 0.3125, 0.125, 0.03125, 0.125, 0.0, 0.0]"
VizWiz_train_00012329,0.776764705882353,"[0.058823529411764705, 0.029411764705882353, 0.38235294117647056, 0.0, 0.029411764705882353, 0.5294117647058824, 0.0]"
VizWiz_train_00011180,0.415294117647059,"[0.4117647058823529, 0.35294117647058826, 0.3235294117647059, 0.17647058823529413, 0.14705882352941177, 0.029411764705882353, 0.0]"
VizWiz_train_00012664,0.517096774193548,"[0.5806451612903226, 0.22580645161290322, 0.12903225806451613, 0.2903225806451613, 0.1935483870967742, 0.0967741935483871, 0.06451612903225806]"
VizWiz_train_00011758,0.670555555555556,"[0.2222222222222222, 0.027777777777777776, 0.16666666666666666, 0.08333333333333333, 0.05555555555555555, 0.4722222222222222, 0.0]"
VizWiz_train_00012392,0.807878787878788,"[0.09090909090909091, 0.0, 0.30303030303030304, 0.0, 0.0, 0.6060606060606061, 0.0]"
VizWiz_train_00011440,0.59025641025641,"[0.23076923076923078, 0.05128205128205128, 0.15384615384615385, 0.05128205128205128, 0.1794871794871795, 0.4358974358974359, 0.0]"
VizWiz_train_00012450,0.698918918918919,"[0.10810810810810811, 0.05405405405405406, 0.40540540540540543, 0.02702702702702703, 0.13513513513513514, 0.3783783783783784, 0.0]"
VizWiz_train_00012616,0.531714285714286,"[0.4857142857142857, 0.14285714285714285, 0.4, 0.05714285714285714, 0.14285714285714285, 0.05714285714285714, 0.0]"
VizWiz_train_00012154,0.655882352941176,"[0.029411764705882353, 0.08823529411764706, 0.14705882352941177, 0.14705882352941177, 0.23529411764705882, 0.38235294117647056, 0.0]"
VizWiz_train_00011111,0.373243243243243,"[0.7567567567567568, 0.3783783783783784, 0.05405405405405406, 0.0, 0.16216216216216217, 0.05405405405405406, 0.0]"
VizWiz_train_00011121,0.663333333333333,"[0.16666666666666666, 0.05555555555555555, 0.1111111111111111, 0.027777777777777776, 0.16666666666666666, 0.5555555555555556, 0.0]"
